id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4920123179406446,7805037270,skyhp2023,在克利什奇夫卡附近第1突击营第3突击连的战士清理了俄罗斯阵地。#关注俄乌局势最新进展#乌克兰美国#俄乌局势##乌克兰##俄乌战争#Lskyhp2023的微博视频,,,,"关注俄乌局势最新进展,俄乌局势,乌克兰,俄乌战争",0,0,5,2023-07-05 12:44,,,,
4920116963968349,7805037270,skyhp2023,根据《华尔街日报》的消息，美国计划限制大国企业对美国云服务的访问。亚马逊和微软等云服务提供商将需要获得政府的许可，才能向大国客户提供使用先进人工智能技术芯片的云服务。此举将封堵大国绕过出口限制进口微电子器件的漏洞。#关注俄乌局势最新进展#乌克兰#乌克兰#美国#俄乌局势##俄乌战,,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄乌战争",1,1,9,2023-07-05 12:19,,['https://wx2.sinaimg.cn/large/008wd8JUgy1hflwqmuy1dj30go09e77h.jpg'],,
4920097511047831,5507836092,橙新聞,【#俄乌战争#｜俄媒称CIA叙利亚招募库尔德人赴乌作战，月薪2000美元】俄媒日前报道称，美国中央情报局（CIA）正从叙利亚招募库尔德武装人员来帮助乌克兰军队。俄罗斯报纸《观点报》周日发表报告指，CIA决定提高招募速度。据俄新社驻大马士革军事外交消息人士称，现在招募新兵的是因为“拜登政府在乌克兰冲突进程上的失败”。报告还称，CIA目前正在与库尔德武装“人民保护部队”（YPG）的代表和几个阿拉伯部族的酋长进行谈判，武装人员的月薪为2000美元（约1.4万元人民币）。此外，报告还引述土耳其传媒说法称，自去年春天以来，人民保护部队成员一直在乌克兰作战，他们自2014年以来在对抗ISIS的过程中积累了战斗经验，据西方专家估计，乌克兰境内的人民保护部队成员有1000至2000人。#俄乌局势##关注俄乌局势最新进展##俄乌局势最新进展##叙利亚#O网页,,,,"俄乌战争,俄乌局势,关注俄乌局势最新进展,俄乌局势最新进展,叙利亚",0,0,1,2023-07-05 11:02,,['https://wx3.sinaimg.cn/large/0060KjM0gy1hflttzj8qvj30qo0hrn0p.jpg'],,
4920095967806831,1257604687,墙上的枪,阿三见了都佩服，6把AK-74组成6联装防空机枪，新版加特林#俄乌战争##俄乌局势新进展#L墙上的枪的微博视频,,,,"俄乌战争,俄乌局势新进展",2,3,8,2023-07-05 10:55,,,,
4920089084167592,1257604687,墙上的枪,（网络视频）T-62坦克压中地雷爆炸后，坦克乘员竟然全部幸存。火光满天飞，人居然没事。太扛炸了#俄乌战争##俄乌局势新进展#L墙上的枪的微博视频,,,,"俄乌战争,俄乌局势新进展",0,0,1,2023-07-05 10:28,,,,
4920075377706549,6380403633,北府长刀,俄乌战场上发现M1028炮射霰弹内有钨合金弹芯，由于使用大量小型金属弹丸，霰弹能产生大面积杀伤，特别适合攻击无防护的暴露在地面上的人体目标。或者攻击武装分子藏身的楼房军事杂谈#关注俄乌局势最新进展##俄乌战争#,,,,"关注俄乌局势最新进展,俄乌战争",0,0,0,2023-07-05 09:34,,"['https://wx4.sinaimg.cn/large/006XNws1ly1hflrtwb8wwj30g00m8gqb.jpg', 'https://wx2.sinaimg.cn/large/006XNws1ly1hflrvyblmyj30gf0lwwi4.jpg', 'https://wx2.sinaimg.cn/large/006XNws1ly1hflrtw814mj30ge0he0tt.jpg']",,
4920072647215905,2514846743,八大商人,【#乌克兰计划在7月5日凌晨对扎波罗热核电站发起攻击#】#关注俄乌局势最新进展#&#俄乌战争#俄罗斯国家原子能公司总干事顾问雷纳特·卡恰7月4日晚间表示，乌克兰计划在7月5日凌晨使用高精度武器和自杀式无人机对扎波罗热核电站发起攻击。————会发生吗？俄媒透露，乌克兰可能会使用含有核放射物质的弹药…视频来自：L今日俄罗斯RT的微博,,,,"乌克兰计划在7月5日凌晨对扎波罗热核电站发起攻击,关注俄乌局势最新进展,俄乌战争",7,2,6,2023-07-05 09:23,,,,
4920070402736760,6380403633,北府长刀,乌克兰卫生部发布了一张信息图，说明ZNPP（扎波罗勒核电站）发生爆炸时应采取哪些警报措施军事杂谈#关注俄乌局势最新进展##俄乌战争#,,,,"关注俄乌局势最新进展,俄乌战争",0,0,0,2023-07-05 09:14,,['https://wx4.sinaimg.cn/large/006XNws1ly1hflrd1e1ckj30zk0zktcu.jpg'],,
4920066488927070,5678690954,长安万里行,俄乌战争俄军在顿涅茨克的阿夫迪伊夫卡对乌军阵地发起袭击……#随手拍##关注俄乌局势最新进展##俄乌局势##俄乌战争##俄罗斯##乌克兰##乌克兰前线实时画面##国外##军事新闻#,,,,"随手拍,关注俄乌局势最新进展,俄乌局势,俄乌战争,俄罗斯,乌克兰,乌克兰前线实时画面,国外,军事新闻",1,1,5,2023-07-05 08:58,,,,
4920054758770812,3197759105,仰止条侯,乌军车辆行驶中压爆地雷的场景，车上人员像物品一样散落四周，惨叫不断。#俄乌战争#这样的惨剧不时地上演，始作俑者却在偷着乐。#欧洲代表指责中国遭津巴布韦大使馆参赞质问#L仰止条侯的微博视频,,,,"俄乌战争,欧洲代表指责中国遭津巴布韦大使馆参赞质问",0,2,2,2023-07-05 08:12,,,,
4920045823855357,2937709505,兔子军事分享,【这车皮薄馅多这地方不合适该送博物馆了】#俄乌局势新进展##俄乌战争#(视频来源网络）L兔子军事分享的微博视频,,,,"俄乌局势新进展,俄乌战争",0,0,1,2023-07-05 07:36,,,,
4920045661323926,6571526548,寰亚看世界,#俄乌战争#俄军在顿涅茨克的阿夫迪伊夫卡对乌军阵地发起袭击。L寰亚看世界的微博视频,,,,俄乌战争,3,11,28,2023-07-05 07:35,,,,
4920045409665071,5393135816,寰亚SYHP,#俄乌战争#俄军在顿涅茨克的阿夫迪伊夫卡对乌军阵地发起袭击。L寰亚SYHP的微博视频,,,,俄乌战争,3,9,72,2023-07-05 07:34,,,,
4920039943178075,7805037270,skyhp2023,"乌克兰总统泽连斯基与法国总统埃马纽埃尔·马克龙在电话中讨论了俄罗斯和战场的局势。乌克兰总统在他的Telegram频道中透露了这一消息。""在普里戈津的行动之后，全世界都看到俄罗斯在战场上没有机动的空间。而对我们来说，却打开了机会之窗。我们必须采取果断的行动——无论是在军事上还是在政治上。因此，维尔纽斯峰会的成果非常重要，""泽连斯基写道。他还警告马克龙有关俄罗斯在“扎波罗热核电站危险挑衅”的准备。""我们同意与国际原子能机构一起最大程度地控制局势，""总统补充道。#关注俄乌局势最新进展#乌克兰#乌克兰#美国#俄乌局势##俄乌战争##俄乌局势新进",,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄乌战争,俄乌局势新进展",1,1,16,2023-07-05 07:13,,['https://wx1.sinaimg.cn/large/008wd8JUgy1hflnw6sjl5j30zk0npwt7.jpg'],,
4920038286951716,7805037270,skyhp2023,塔利班控制的阿富汗政府发布了一项命令，要求在一个月内关闭该国所有的理发店和美容院。这项命令由塔利班政府下属的传播美德和预防恶行部颁布。在塔利班于2001年离开后不久，阿富汗出现了女性理发店和美容院。这些场所为女业主和员工提供了赚钱的机会，同时也让客户们不仅享受到服务，还可以远离男性环境进行交流。关闭这些场所是对妇女权利的又一次打击，现在她们的工作和相互交流的机会更加有限。#关注俄乌局势最新进展#乌克兰#乌克兰#美国#俄乌局势##俄乌局势新进展##俄乌战,,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄乌局势新进展,俄乌战争",4,4,21,2023-07-05 07:06,,['https://wx3.sinaimg.cn/large/008wd8JUgy1hflnpcbi14j30sg0g012j.jpg'],,
4920036168303406,2204116410,鼎盛风清,车臣特种部队宣布占领70%已经没有一栋完好建筑的马林卡地区，并发布了空中俯拍视频#俄乌局势##关注俄乌局势最新进展##俄乌战争#L鼎盛风清的微博视频,,,,"俄乌局势,关注俄乌局势最新进展,俄乌战争",3,3,11,2023-07-05 06:58,,,,
4920035074639480,2204116410,鼎盛风清,德国《柏林报》披露了乌克兰在三周的反攻中的损失，包括：41辆豹2主战坦克、49辆T-72主战坦克、31辆美制布雷德利步兵战车、7辆德国马德斯步兵战车、23门榴弹炮和40辆MRAP防地雷反突击车。#俄乌局势##关注俄乌局势最新进展##俄乌战争#,,,,"俄乌局势,关注俄乌局势最新进展,俄乌战争",38,17,66,2023-07-05 06:53,,"['https://wx4.sinaimg.cn/large/836025bagy1hfln8b7cdrj20zk0jzgrs.jpg', 'https://wx4.sinaimg.cn/large/836025bagy1hfln8bljyzj20zk0jzdml.jpg', 'https://wx4.sinaimg.cn/large/836025bagy1hflnb71d4nj20sg0izgus.jpg', 'https://wx1.sinaimg.cn/large/836025bagy1hflnb7hlywj20sg0g0dop.jpg']",,
4920026090438999,7805037270,skyhp2023,北约秘书长延斯·斯托尔滕贝格表示，在维尔纽斯峰会前夕，他与乌克兰总统泽连斯基进行了“非常愉快”的交谈。斯托尔滕贝格在他的推特上写道--欧洲真相斯托尔滕贝格指出：“与泽伦斯基总统就乌克兰的最新事件以及我们为北约峰会的准备工作进行了非常愉快的交谈。”他强调，在维尔纽斯，联盟成员将就加强长期支持、更新政治关系以及拉近乌克兰与北约的关系做出决定。北约峰会将于7月11日至12日在维尔纽斯举行。#关注俄乌局势最新进展#乌克兰#乌克兰#美国#俄乌局势##俄乌战争##俄乌局势新进,,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄乌战争,俄乌局势新进展",2,0,10,2023-07-05 06:18,,['https://wx3.sinaimg.cn/large/008wd8JUgy1hflmaac5i9j30x80j6tkp.jpg'],,
4920024378638701,7805037270,skyhp2023,欧洲安全与合作组织（OSCE）议会大会在周二通过了一份总结性声明，将俄罗斯列为“瓦格纳集团”恐怖组织的赞助国。乌克兰代表团成员、乌克兰人民公仆党国会议员叶夫根尼娅·克拉夫丘克在欧洲真理报上宣布了这一消息。在温哥华举行的OSCE议会大会的总结性文件中指出，俄罗斯政府代表的“瓦格纳”私人军事公司的行动可以“公正地被描述为恐怖主义行为”。文件还指出，OSCE成员国应采取措施对抗瓦格纳集团及其附属和继承组织，包括宣布其为恐怖组织。该声明还“呼吁成员国加强国际准则，明确认定瓦格纳集团及其行动的恐怖主义性质”，并强调“俄罗斯作为该恐怖组织的赞助国的责任”。克拉夫丘克表示，这是国际组织的官方文件中首次采用这样的措辞。欧洲理事会议会是第一个将俄罗斯定为恐怖主义国家的国际组织，该决议于2022年10月通过。OSCE是目前唯一将俄罗斯、美国和乌克兰纳入其组织的欧洲安全组织。其主要任务是预防冲突、监督和平并监督选举。#关注俄乌局势最新进展#乌克兰#乌克兰#美国#俄乌局势##俄乌战,,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄乌战争",4,1,16,2023-07-05 06:11,,['https://wx2.sinaimg.cn/large/008wd8JUgy1hflm3u59h2j30zk0qoaxg.jpg'],,
4920021245494220,7805037270,skyhp2023,今天，人们在基辅向作家维多利亚·阿梅丽娜告别，她于7月1日在克拉马托尔斯克的导弹袭击中丧生。在俄军袭击时，她在一家餐馆吃晚饭。医生连续几天试图挽救这位作家，但没有成功。#关注俄乌局势最新进展#乌克兰#乌克兰#美国#俄乌局势##俄乌局势新进展##俄乌战争#,,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄乌局势新进展,俄乌战争",1,1,8,2023-07-05 05:58,,"['https://wx3.sinaimg.cn/large/008wd8JUgy1hfllqi589ej30zk0qoavu.jpg', 'https://wx2.sinaimg.cn/large/008wd8JUgy1hfllqps905j30sw0g9aop.jpg']",,
4920015540716008,7805037270,skyhp2023,乌克兰武装部队战略司令部确认入侵者位于马克耶夫卡的弹药仓库已非军事化#关注俄乌局势最新进展#乌克兰美国#乌克兰##俄乌局势##俄乌战争##俄罗斯#,,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄乌战争,俄罗斯",2,1,12,2023-07-05 05:36,,['https://wx1.sinaimg.cn/large/008wd8JUgy1hfll3b0exsj30kz0zk10h.jpg'],,
4920014220296692,6983278447,小付在乌克兰,#乌克兰#❗️在扎波罗热，人们大量在商店购买食物。人们惊慌失措地把商店货架上的所有东西一扫而光，收银台前的队伍长达数公里。新闻来源：特鲁哈⚡️乌克兰#关注乌克兰局势最新进展##俄乌战争##俄乌局势#L小付在乌克兰的微博视频,,,,"乌克兰,关注乌克兰局势最新进展,俄乌战争,俄乌局势",1,1,22,2023-07-05 05:31,,,,
4920011527291463,6983278447,小付在乌克兰,#乌克兰#乌克兰每个州的平均工资，比如哈尔科夫是16000格里，基辅是20000格里，整个乌克兰的平均工资是446美金。(但是根据实际情况乌克兰平均工资远远达不到这个水平，大约150-200美金。)新闻来源：真实的乌克兰#关注乌克兰局势最新进展##俄乌战争##俄乌局势#,,,,"乌克兰,关注乌克兰局势最新进展,俄乌战争,俄乌局势",1,0,12,2023-07-05 05:20,,['https://wx4.sinaimg.cn/large/007CB7Jlgy1hflkmq819zj30tj0h0q4w.jpg'],,
4920005429297338,6983278447,小付在乌克兰,#乌克兰#❗️❗️乌克兰武装部队正式宣布可能在不久的将来对扎罗波热核电站进行挑衅准备。据可靠信息显示，今天扎罗波热核电站三号和四号机组的外顶上放置了类似爆炸装置的异物。破坏它们不会损坏动力装置，但可能会造成是乌克兰方面炮击的假象。新闻来源：真正的乌克兰#关注乌克兰局势最新进展##俄乌战争##乌克,,,,"乌克兰,关注乌克兰局势最新进展,俄乌战争",1,1,7,2023-07-05 04:56,,['https://wx3.sinaimg.cn/large/007CB7Jlgy1hfljxeyu5gj30xc0icq50.jpg'],,
4919978896392402,7805037270,skyhp2023,尽管乌克兰和俄罗斯今天就涉嫌在泽波罗热核电站进行的所谓挑衅发表了声明，但国际原子能机构（IAEA）在其最新简报中并未报告任何对该站的威胁。IAEA的观察员驻扎在泽波罗热核电站，该机构根据他们的报告编制简报。今天的简报唯一的主题是该站的电力线路断开#关注俄乌局势最新进展#乌克兰美国#乌克兰##俄乌局势##俄罗斯##俄乌战,,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄罗斯,俄乌战争",0,1,5,2023-07-05 03:10,,['https://wx4.sinaimg.cn/large/008wd8JUgy1hflgvs6b2jj30zk0kydqb.jpg'],,
4919973992202887,7557504308,生于基辅,在被占领的顿涅茨克，发生了一场强烈的爆炸。乌克兰#关注俄乌局势最新进展##俄乌战争##乌克兰局势#L生于基辅的微博视频,,,,"关注俄乌局势最新进展,俄乌战争,乌克兰局势",0,0,14,2023-07-05 02:51,,,,
4919973677630757,3832877310,战争学院,在挑动台海和俄乌之间，美国选择了俄乌，因为挑动俄乌战争，获得的收益比台海要大得多，毕竟两大债中日都在，一旦打起来，没好果子吃不说，还直接丢了台湾这张牌，并且由于台湾地理位置，一旦封锁，介入和支援能直接把自己卷进战争，是非常划不来的事情！#俄乌战争##台海局势##北约##欧盟#,,,,"俄乌战争,台海局势,北约,欧盟",0,1,1,2023-07-05 02:49,,['https://wx4.sinaimg.cn/large/e47510fegy1hflg986g1lj20ty0s1nh2.jpg'],,
4919958964273425,6012298087,蓝星信使,"#俄乌战争#关系回温？普京将查获的瓦格纳资金完璧归赵普里戈任回俄领取在搜查普利戈任拥有的瓦格纳办公室总部时发现的所有金钱和设备均已归还给瓦格纳。这是俄罗斯执法机构的报道的。据称普里戈任收回了10亿卢布，这是俄罗斯安全部队在圣彼得堡一个停车场停放的一辆瞪羚汽车中发现的。普里戈任本人说，这些现金被装进盒子里，目的是支付瓦格纳战士费用，以及支付遇难者亲属的费用。现在这笔钱被普利戈任的司机拿走了，他出示了本人的授权书。此外，已经解散的普利戈任旗下爱国者媒体控股公司以及瓦格纳中心被搜查时查获的所有办公设均已归还，据称，这一天普里戈任本人也在莫斯科。正如普里戈任之前所说，瓦格纳战士的工资是现金支付的，而不是银行卡这样的模式从公司成立的第一天起就已经到位。同时，瓦格纳的活动由国家资助，自2014年以来，瓦格纳总共获得了1,7万亿卢布的预算。反叛事件发生后，瓦格纳在俄罗斯的活动并未暂停，但从最新报道来看，俄罗斯对其的资助却被掩盖了。普里戈任本人正在削减他在俄罗斯的业务现在该公司正搬迁到白俄罗斯，在那里正在建造三个野外营地。据一些瓦格纳战士透露，所在连的部队已经退出敌对行动约两个月了，他们将训练白俄罗斯军队并重组自己的部",,,,俄乌战争,0,0,0,2023-07-05 01:51,,['https://wx3.sinaimg.cn/large/006ySZnNly8hflelaxtimj30dw0ef0xo.jpg'],,
4919952882795844,1409194012,晨雾,《俄乌7月4日：爱国者系统一天内打下俄境内5架战机！》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O俄乌7月4日：爱国者系统一天内打下俄境内5架战机！,,,,"乌克兰局势,俄乌局势最新进展,俄乌战争速报,俄乌战争",2,1,20,2023-07-05 01:27,,,,
4919950344717926,2937709505,兔子军事分享,【#俄乌战争#见闻6】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频,,,,"俄乌战争,俄乌局势新进展",3,2,7,2023-07-05 01:17,,,,
4919949401785217,2937709505,兔子军事分享,【#俄乌战争#见闻5】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频,,,,"俄乌战争,俄乌局势新进展",0,0,1,2023-07-05 01:13,,,,
4919948340890498,2937709505,兔子军事分享,【#俄乌战争#见闻4】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频,,,,"俄乌战争,俄乌局势新进展",0,1,3,2023-07-05 01:09,,,,
4919947647781587,2937709505,兔子军事分享,【#俄乌战争#见闻3】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频,,,,"俄乌战争,俄乌局势新进展",0,0,1,2023-07-05 01:06,,,,
4919947463753766,1409194012,晨雾,巴赫穆特的乌军侦察到三辆俄军“冰雹”多管火箭发射系统加以摧毁#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#L晨雾的微博视频,,,,"乌克兰局势,俄乌局势最新进展,俄乌战争速报,俄乌战争",1,0,8,2023-07-05 01:05,,,,
4919946787947127,2937709505,兔子军事分享,【#俄乌战争#见闻2】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频,,,,"俄乌战争,俄乌局势新进展",0,0,0,2023-07-05 01:03,,,,
4919945525986902,2937709505,兔子军事分享,【#俄乌战争#见闻1】#俄乌局势新进展#（视频来源网络）L兔子军事分享的微博视频,,,,"俄乌战争,俄乌局势新进展",0,0,1,2023-07-05 00:58,,,,
4919938579433686,1409194012,晨雾,《程墨：乌防空力量仍明显不足梅德韦杰夫升高核威胁》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O程墨：乌防空力量仍明显不足梅德韦杰夫升高核威胁,,,,"乌克兰局势,俄乌局势最新进展,俄乌战争速报,俄乌战争",1,0,7,2023-07-05 00:30,,,,
4919934356031434,1409194012,晨雾,发布了头条文章：《最新战况解读(7月4日):大反攻第二阶段打响!苏罗维金已招供!》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O最新战况解读(7月4日):大反攻第二阶段打响!苏罗维金已招供!,http://t.cn/A6pDwKVw,,,"乌克兰局势,俄乌局势最新进展,俄乌战争速报,俄乌战争",0,1,4,2023-07-05 00:13,,,,
4919922238947750,N8mgDBxIy,2114685590,方之夫,🇺🇦南方战区司令部宣称，在过去的一天里，🇺🇦国防军的导弹和炮兵部队消灭了500名🇷🇺士兵，并且摧毁了🇷🇺军队的1个野战补给点、3艘船、3门D-20和Giatsint自行火炮、3辆汽车。🇺🇦战机空袭了赫尔松和卡霍夫卡地区的2个🇷🇺兵力集结区。南方战区的局势没有发生重大变化，仍然保持紧张。昨晚🇷🇺苏-35战斗机投下制导航空炸弹，对别里斯拉夫和赫尔松发动了2次空袭。🇷🇺还继续使用柳叶刀攻击无人机袭击🇺🇦纵深。1架柳叶刀无人机在别里斯拉夫区被🇺🇦防空部队击落。🇷🇺军队60多次炮击金本对面的右岸地区和第聂伯罗-布赫河口地区，使用了310多发炮弹。在定居点中，赫尔松、安东尼夫卡、第聂伯罗夫斯克和斯坦尼斯拉夫遭受🇷🇺军队炮击的数量最大。🇷🇺军队炮击赫尔松州68次，造成6人受伤。7月4日上午，🇷🇺军队炮击赫尔松，造成2名平民死,,,,,12,7,0,2023-07-04 23:25,微博网页版,['https://wx4.sinaimg.cn/large/7e0b8a96gy1hfladefli8j20sg0iztlv.jpg'],,
4919933094072554,N8mgDBxIy,6611096981,金陵郭健,#俄乌战争#21世纪这个世界文明力量，在#丛林的法则#面前其实也很苍白——,,,,"俄乌战争,丛林的法则",0,0,128,2023-07-05 00:08,微博网页版,,,4919922238947750
4919906531805364,5586933121,从宇宙黑洞飞出火凤凰,【防务新观察｜乌方称北约峰会前要“展示战果”美或将战略武器“定期部署”朝鲜半岛】俄乌双方近日在多个方向发生激烈战斗，乌总统声称，乌方要在北约峰会前“展示战果”。那所谓“战果”可能是什么？未来俄乌局势又将如何发展？#俄乌战争##俄乌冲突#波兰拟加强与白俄边境驻军，欧盟将启动联合重整军备计划。这一系列动作将对欧洲安全形势带来怎样的影响？美国或将战略武器“定期部署”朝鲜半岛，日本启用F-35战机发动机整备据点，未来东北亚局势又将何去何从？#军事#就这样的相关话题权威专家为你深度解析！（来源：央视网）L从宇宙黑洞飞出火凤凰的微博,,,,"俄乌战争,俄乌冲突,军事",0,0,0,2023-07-04 22:23,,,,
4919901510965111,2937709505,兔子军事分享,【乌军5架无人机袭击莫斯科，导致莫斯科伏努科沃机场一度暂停】#俄乌局势新进展##俄乌战争#今天，乌军使用5架无人机袭击莫斯科郊区，试图袭击军事设施以及民用机场。4架无人机被俄军防空系统摧毁，另一架无人机被电子战设备压制，在莫斯科州奥金佐沃地区坠毁。俄罗斯外交部发言人扎哈罗娃表示：“基辅政权试图袭击民用基础设施所在的地区，包括接待外国航班的机场，这是又一次恐怖主义行径。鉴于泽连斯基发动袭击使用的是西方国家供应的武器或用西方资金购买的武器。国际社会应该认识到，美国、英国、法国这些联合国安理会常任理事国正在资助恐怖主义政权”。（视频来源网络）L兔子军事分享的微博,,,,"俄乌局势新进展,俄乌战争",2,0,3,2023-07-04 22:03,,,,
4919891406618772,6513040747,老李谈兵,俄乌战争，乌军士兵从炸塌的战壕中刨出了战友。#外军影像##军事历史全触达##俄乌战争#L老李谈兵的微博视频,,,,"外军影像,军事历史全触达,俄乌战争",3,1,4,2023-07-04 21:23,,,,
4919890475484539,6513040747,老李谈兵,俄乌战场新玩法，无人机携带炮弹撞击对方坦克或装甲车。成本约两千元人民币，甚至更少。#军事历史全触达##外军影像##俄乌战争#L老李谈兵的微博视频,,,,"军事历史全触达,外军影像,俄乌战争",3,12,65,2023-07-04 21:19,,,,
4919871156000376,6983278447,小付在乌克兰,#乌克兰#大叔平时是工作的，现在是周六，家里的樱桃也成熟了，拿出来卖补贴家用。#关注乌克兰局势最新进展##俄乌战争##俄乌局势#L小付在乌克兰的微博视频,,,,"乌克兰,关注乌克兰局势最新进展,俄乌战争,俄乌局势",1,3,39,2023-07-04 20:02,,,,
4919861979650251,7805037270,skyhp2023,2023年7月4日，记者叶连娜·米拉什娜再次在车臣遭到殴打。2020年2月，她和律师玛丽娜·杜布罗文在格罗兹尼被殴打，当时她们前往那里参加与视频片段《卡德罗夫和他的同伴们的生活》的作者的庭审。米拉什娜当时告诉BBC，她认为这次袭击与车臣当局对她的报道不满有关。这次受伤的还有另一名律师亚历山大·涅莫夫。据有关人士称，涅莫夫和米拉希娜的汽车在从机场前往格罗兹尼的途中被武装人员拦截，然后他们踢了记者和律师，抢走了并销毁了文件和设备。“当他们被殴打时，他们被告知：你被警告了。离开这里，不要写任何东西，”据反酷刑小组称，袭击发生后，涅莫夫和米拉希娜行动和说话都出现困难，律师的腿也受伤了，推测是刺伤。人权活动人士称，米拉希娜的手指被折断，她时不时就会失去知觉。“她全身都是瘀伤，她的头被剃光了，浑身都是绿色。”目前，他们俩都在医院接受治疗，不能行走。#关注俄乌局势最新进展#乌克兰美国#乌克兰##俄乌局势##俄乌战,,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄乌战争",1,0,5,2023-07-04 19:26,,['https://wx2.sinaimg.cn/large/008wd8JUgy1hfl3gb2bm7j30sg0g0wmv.jpg'],,
4919858833394096,7805037270,skyhp2023,乌总统泽连斯基祝贺国家警察的职业假期。乌克兰国家警察日。感谢您保护我们人民的安全！感谢您拯救了乌克兰人！感谢你们在战斗中的英勇表现！我向我们所有的警察表示祝贺，我向我们所有的警察表示感谢，”他写道。#关注俄乌局势最新进展#乌克兰#乌克兰#美国#俄乌局势##俄乌战争##俄乌局势新进,,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄乌战争,俄乌局势新进展",0,1,5,2023-07-04 19:13,,"['https://wx1.sinaimg.cn/large/008wd8JUgy1hfl33d2vfpj30zk0nq78c.jpg', 'https://wx2.sinaimg.cn/large/008wd8JUgy1hfl33cvyxbj30zk0npaev.jpg', 'https://wx4.sinaimg.cn/large/008wd8JUgy1hfl33cv02ij30ty0iwwh8.jpg', 'https://wx3.sinaimg.cn/large/008wd8JUgy1hfl33cuewnj30zk0npju3.jpg', 'https://wx2.sinaimg.cn/large/008wd8JUgy1hfl33cu2azj30u00k0dhq.jpg', 'https://wx4.sinaimg.cn/large/008wd8JUgy1hfl33cu92kj30zk0nptc1.jpg', 'https://wx2.sinaimg.cn/large/008wd8JUgy1hfl33cz8e6j30u00k0dl5.jpg', 'https://wx1.sinaimg.cn/large/008wd8JUgy1hfl33ctahjj30u00gwtad.jpg', 'https://wx1.sinaimg.cn/large/008wd8JUgy1hfl33cv6krj30zk0nqtbz.jpg']",,
4919857046886070,7805037270,skyhp2023,从俄罗斯炮弹和装备中统计了1057个零部件，其中有155家外国公司生产，大部分零部件是美国公司生产的。例如，2022年英特尔公司生产的关键零部件从美国向俄罗斯的出口额超过7亿美元。来源-Yermak-McFaul文档。#关注俄乌局势最新进展#乌克兰#乌克兰#美国#俄乌战争##俄乌局势新进展#,,,,"关注俄乌局势最新进展,乌克兰,俄乌战争,俄乌局势新进展",2,0,4,2023-07-04 19:06,,"['https://wx2.sinaimg.cn/large/008wd8JUgy1hfl2v5lezfj30j40a1gpx.jpg', 'https://wx3.sinaimg.cn/large/008wd8JUgy1hfl2vt7xl2j30uq0m8n3s.jpg', 'https://wx3.sinaimg.cn/large/008wd8JUgy1hfl2vyzmxcj30we0i0wlg.jpg']",,
4919855445447506,7805037270,skyhp2023,乌克兰武装部队已深入敌方防御纵深2公里——塔夫里德方向国防军的新闻中心。乌克兰军队继续沿塔夫里德方向前进。目前，乌克兰国防军的防线已固定#关注俄乌局势最新进展#乌克兰#乌克兰#美国#俄乌局势##俄乌战争#,,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄乌战争",0,0,10,2023-07-04 19:00,,['https://wx1.sinaimg.cn/large/008wd8JUgy1hfl2pdirfnj30zk0gj46a.jpg'],,
4919853570066111,7805037270,skyhp2023,现在的马里乌波尔Azovstal亚速钢铁厂，这段视频由该市市长顾问彼得·安德留先科（PetrAndryushchenko）发布。#关注俄乌局势最新进展#美国#乌克兰#乌克兰#俄乌局势##俄乌战争#Lskyhp2023的微博视频,,,,"关注俄乌局势最新进展,乌克兰,俄乌局势,俄乌战争",0,0,6,2023-07-04 18:52,,,,
